"Country","Country_code","Year","Sex","Age_group","Obesity_prevalence","Lower_CI","Upper_CI","Source","Age_group_label","Obesity_burden_quartile"
"Albania","ALB",2009,"Total","Y5T19",4.9874738,3.9183035,6.191903,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2009,"Total","Y5T9",8.0504298,6.3054778,10.058226,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2010,"Female","Y10T19",2.9359385,2.064212,4.0085021,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2010,"Female","Y5T19",3.5813384,2.5867576,4.7731139,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Albania","ALB",2010,"Female","Y5T9",5.4105159,3.7461106,7.4178353,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Albania","ALB",2010,"Male","Y10T19",4.9923245,3.6342781,6.5468766,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2010,"Male","Y5T19",6.6281594,5.011344,8.4654652,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2010,"Male","Y5T9",10.994142,8.2859948,14.136487,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2010,"Total","Y10T19",3.9804369,3.1633537,4.9364053,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2010,"Total","Y5T19",5.1411025,4.1596454,6.2371455,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2010,"Total","Y5T9",8.3303586,6.6914216,10.167717,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2011,"Female","Y10T19",3.0298123,2.1987604,4.0377684,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2011,"Female","Y5T19",3.6906548,2.7571943,4.8024748,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Albania","ALB",2011,"Female","Y5T9",5.588866,4.0012952,7.4926637,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Albania","ALB",2011,"Male","Y10T19",5.1390663,3.8683787,6.5498896,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2011,"Male","Y5T19",6.8085797,5.322751,8.4339112,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2011,"Male","Y5T9",11.314104,8.8467158,14.123371,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2011,"Total","Y10T19",4.1015364,3.3133511,4.9667392,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2011,"Total","Y5T19",5.2877344,4.3686327,6.29659,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2011,"Total","Y5T9",8.5870788,7.0278317,10.318318,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2012,"Female","Y10T19",3.1213723,2.3335358,4.0626176,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2012,"Female","Y5T19",3.7994601,2.9341241,4.8163176,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Albania","ALB",2012,"Female","Y5T9",5.756722,4.2245083,7.5945839,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Albania","ALB",2012,"Male","Y10T19",5.2750122,4.1025538,6.5592349,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2012,"Male","Y5T19",6.9782473,5.6331038,8.431717,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2012,"Male","Y5T9",11.605857,9.2954531,14.201587,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2012,"Total","Y10T19",4.2168412,3.4866001,5.0114691,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2012,"Total","Y5T19",5.4290287,4.5968357,6.3420594,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2012,"Total","Y5T9",8.8203281,7.3365144,10.44174,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2013,"Female","Y10T19",3.2145161,2.4485162,4.094978,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2013,"Female","Y5T19",3.9123464,3.0713763,4.8692062,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Albania","ALB",2013,"Female","Y5T9",5.9183002,4.4319481,7.6795623,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2013,"Male","Y10T19",5.4156505,4.3279346,6.611903,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2013,"Male","Y5T19",7.1534947,5.9383381,8.4666505,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2013,"Male","Y5T9",11.886186,9.6734926,14.303169,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2013,"Total","Y10T19",4.3356318,3.6481295,5.093693,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2013,"Total","Y5T19",5.5747043,4.797044,6.4002544,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2013,"Total","Y5T9",9.0385079,7.6218963,10.546213,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2014,"Female","Y10T19",3.3061314,2.5382791,4.1611433,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2014,"Female","Y5T19",4.0300824,3.1870563,4.9501672,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2014,"Female","Y5T9",6.0757428,4.6214513,7.7834822,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2014,"Male","Y10T19",5.5639476,4.5215838,6.7039736,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2014,"Male","Y5T19",7.3471792,6.1857924,8.6011939,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2014,"Male","Y5T9",12.170547,10.007581,14.496155,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2014,"Total","Y10T19",4.4575769,3.7865985,5.1970109,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2014,"Total","Y5T19",5.7313651,4.9752414,6.5166369,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2014,"Total","Y5T9",9.2505135,7.8735754,10.719097,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2015,"Female","Y10T19",3.3975717,2.6051456,4.2965505,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2015,"Female","Y5T19",4.1534461,3.2804005,5.1119212,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2015,"Female","Y5T9",6.2307432,4.7252752,7.9658456,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2015,"Male","Y10T19",5.7115022,4.6219599,6.9165625,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2015,"Male","Y5T19",7.5516246,6.3561767,8.8381283,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2015,"Male","Y5T9",12.449165,10.235234,14.857751,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2015,"Total","Y10T19",4.5792121,3.8941778,5.3448521,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2015,"Total","Y5T19",5.8961179,5.1193599,6.727422,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2015,"Total","Y5T9",9.4560415,8.0382876,10.94247,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2016,"Female","Y10T19",3.5009481,2.6399231,4.4819362,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2016,"Female","Y5T19",4.2958274,3.3298936,5.3595293,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2016,"Female","Y5T9",6.3921444,4.7663614,8.2866624,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2016,"Male","Y10T19",5.8796413,4.6775594,7.2180152,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Albania","ALB",2016,"Male","Y5T19",7.7927195,6.4354055,9.3001626,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2016,"Male","Y5T9",12.740189,10.33694,15.335123,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2016,"Total","Y10T19",4.7171574,3.9424919,5.5542875,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2016,"Total","Y5T19",6.088502,5.2073237,7.0183255,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2016,"Total","Y5T9",9.6689112,8.1222288,11.253557,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2017,"Female","Y10T19",3.6144573,2.6360184,4.7461744,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2017,"Female","Y5T19",4.4563793,3.3473387,5.7146259,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2017,"Female","Y5T9",6.5669611,4.7581129,8.7161154,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2017,"Male","Y10T19",6.0623359,4.7100596,7.6142527,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Albania","ALB",2017,"Male","Y5T19",8.066719,6.4514384,9.8166034,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2017,"Male","Y5T9",13.054475,10.255436,16.016629,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2017,"Total","Y10T19",4.8669279,3.9951183,5.8382157,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2017,"Total","Y5T19",6.3055336,5.3113323,7.382255,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2017,"Total","Y5T9",9.8982982,8.18941,11.697173,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2018,"Female","Y10T19",3.7340209,2.5878858,5.092245,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2018,"Female","Y5T19",4.6244457,3.3366103,6.1510175,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2018,"Female","Y5T9",6.751208,4.7198042,9.191712,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2018,"Male","Y10T19",6.2575549,4.6192758,8.1409842,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Albania","ALB",2018,"Male","Y5T19",8.3630882,6.3865863,10.563182,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2018,"Male","Y5T9",13.397302,10.159458,16.916409,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2018,"Total","Y10T19",5.0247435,4.0071648,6.1806016,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2018,"Total","Y5T19",6.5363809,5.3319424,7.8330614,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2018,"Total","Y5T9",10.148802,8.2118221,12.205639,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2019,"Female","Y10T19",3.8689662,2.5191737,5.5242036,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Albania","ALB",2019,"Female","Y5T19",4.8070427,3.2703489,6.6923492,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2019,"Female","Y5T9",6.9446102,4.6258353,9.7726718,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2019,"Male","Y10T19",6.4779073,4.5013305,8.8002853,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Albania","ALB",2019,"Male","Y5T19",8.6843722,6.2379681,11.430553,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Albania","ALB",2019,"Male","Y5T9",13.752508,9.9209212,17.945668,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2019,"Total","Y10T19",5.2027296,3.9738793,6.6097498,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2019,"Total","Y5T19",6.7868866,5.3462826,8.4305011,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2019,"Total","Y5T9",10.411404,8.1606463,12.901749,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2020,"Female","Y10T19",4.0154703,2.4466138,6.011533,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2020,"Female","Y5T19",4.9964607,3.1738002,7.269825,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2020,"Female","Y5T9",7.1465753,4.504291,10.46046,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2020,"Male","Y10T19",6.7191161,4.3401022,9.6443646,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Albania","ALB",2020,"Male","Y5T19",9.0099774,6.0592871,12.385543,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Albania","ALB",2020,"Male","Y5T9",14.110592,9.6640795,19.077799,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2020,"Total","Y10T19",5.3970858,3.9253335,7.1301095,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2020,"Total","Y5T19",7.0425324,5.3224966,9.0408027,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2020,"Total","Y5T9",10.677964,8.0845401,13.607587,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2021,"Female","Y10T19",4.1685879,2.3434473,6.53667,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2021,"Female","Y5T19",5.1763341,3.0657606,7.9031095,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2021,"Female","Y5T9",7.3515609,4.3456141,11.207193,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2021,"Male","Y10T19",6.9804043,4.162797,10.500033,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Albania","ALB",2021,"Male","Y5T19",9.3207784,5.8588345,13.449454,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Albania","ALB",2021,"Male","Y5T9",14.466368,9.2650399,20.276111,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2021,"Total","Y10T19",5.6027431,3.8700644,7.7090494,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2021,"Total","Y5T19",7.2841905,5.2386377,9.7121745,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2021,"Total","Y5T9",10.947696,7.9626642,14.381507,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2022,"Female","Y10T19",4.3332506,2.2278067,7.1466528,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Albania","ALB",2022,"Female","Y5T19",5.3536728,2.9038185,8.6123839,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Albania","ALB",2022,"Female","Y5T9",7.5623117,4.1248549,12.008761,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Albania","ALB",2022,"Male","Y10T19",7.2637759,3.9483827,11.560798,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Albania","ALB",2022,"Male","Y5T19",9.6226372,5.5598926,14.650179,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Albania","ALB",2022,"Male","Y5T9",14.816698,8.8236734,21.611682,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Albania","ALB",2022,"Total","Y10T19",5.8261286,3.8115025,8.3777122,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Albania","ALB",2022,"Total","Y5T19",7.5226262,5.1122829,10.464323,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Albania","ALB",2022,"Total","Y5T9",11.226721,7.7878036,15.273871,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Andorra","AND",1990,"Female","Y10T19",3.8895201,0.7839663,10.072898,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Andorra","AND",1990,"Female","Y5T19",4.737509,0.96749542,11.777336,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Andorra","AND",1990,"Female","Y5T9",6.7397974,1.1104707,17.767157,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Andorra","AND",1990,"Male","Y10T19",5.8729663,1.3370444,14.493121,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Andorra","AND",1990,"Male","Y5T19",6.7455262,1.5834352,16.115592,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Andorra","AND",1990,"Male","Y5T9",8.8872634,1.7693259,21.953379,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Andorra","AND",1990,"Total","Y10T19",4.9206089,1.7824354,10.027984,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Andorra","AND",1990,"Total","Y5T19",5.7756674,2.1620482,11.399517,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Andorra","AND",1990,"Total","Y5T9",7.8353599,2.6600268,15.678515,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Andorra","AND",1991,"Female","Y10T19",4.0534362,0.84729083,10.395864,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Andorra","AND",1991,"Female","Y5T19",4.9227454,1.053006,12.096038,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Andorra","AND",1991,"Female","Y5T9",7.0097655,1.2047602,18.302265,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Andorra","AND",1991,"Male","Y10T19",6.0987983,1.4519462,14.79928,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Andorra","AND",1991,"Male","Y5T19",7.0010453,1.7314477,16.378875,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Andorra","AND",1991,"Male","Y5T9",9.2268892,1.9055121,22.724834,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Andorra","AND",1991,"Total","Y10T19",5.1124699,1.9024795,10.246043,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Andorra","AND",1991,"Total","Y5T19",5.9947208,2.2959411,11.676483,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Andorra","AND",1991,"Total","Y5T9",8.1426635,2.8275436,16.021129,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Andorra","AND",1992,"Female","Y10T19",4.2153835,0.91306781,10.624878,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
